Latitude °,Latitude,Longitude °,Longitude,Topography,Difficulty Challenge,Altitude,Temperature,Metals,Rare Metals,Concrete,Water,Dust Devils,Dust Storms,Meteors,Cold Waves,Map Name,Named Location,Breakthrough 1,Breakthrough 2,Breakthrough 3,Breakthrough 4,Breakthrough 5,Breakthrough 6,Breakthrough 7,Breakthrough 8,Breakthrough 9,Breakthrough 10,Breakthrough 11,Breakthrough 12,Breakthrough 13,Breakthrough 14,Breakthrough 15,Breakthrough 16,Breakthrough 17
0,S,96,E,Relatively Flat,100,1379,-1,4,4,1,4,2,3,3,1,BlankBigTerraceCMix_15,,Superconducting Computing,Nocturnal Adaptation,Plutonium Synthesis,Martianborn Ingenuity,Superfungus,Plasma Rocket,Superior Pipes,Cloning,Service Bots,Hive Mind ,Frictionless Composites,Resilient Vegetation,Dome Streamlining,Martian Steel,Martian Diet,Project Phoenix,Forever Young
0,S,96,W,Relatively Flat,140,4264,-15,2,2,2,4,3,4,1,1,BlankBigCliffsCMix_02,,Gem Architecture,Core Rare Metals,Construction Nanites ,Forever Young,Wireless Power,Ancient Terraforming Device,Frictionless Composites,Inspiring Architecture,Plutonium Synthesis,Sustained Workload,Resilient Vegetation,Factory Automation,Nano Refinement,Dry Farming,Printed Electronics,Space Rehabilitation,Project Phoenix
0,S,97,E,Relatively Flat,100,571,-1,4,4,1,4,2,3,3,1,BlankBigTerraceCMix_15,,Construction Nanites ,Advanced Drone Drive,Superconducting Computing,Hypersensitive Photovoltaics,Ancient Terraforming Device,Autonomous Hubs,Magnetic Extraction,Service Bots,Core Water,Gem Architecture,Overcharge Amplifications,Dry Farming,Plutonium Synthesis,Landscaping Nanites,Plasma Rocket,Good Vibrations,Frictionless Composites
0,S,97,W,Relatively Flat,140,4379,-15,2,2,2,4,3,4,1,1,BlankBigTerraceCMix_04,,Nano Refinement,Good Vibrations,Project Phoenix,Dome Streamlining,Alien Imprints,Prefab Compression,Interplanetary Learning,Frictionless Composites,Autonomous Hubs,Zero-Space Computing,Construction Nanites ,Hull Polarization,Service Bots,Superconducting Computing,Extractor AI,Landscaping Nanites,Designed Forestation
0,S,98,E,Relatively Flat,100,2302,-1,4,4,1,4,2,3,3,1,BlankBig_03,,Printed Electronics,Neo-Concrete,Multispiral Architecture,Good Vibrations,Superior Cables,Vector Pump,Giant Crops,Dry Farming,Advanced Drone Drive,Artificial Muscles,Overcharge Amplifications,Wireless Power,Zero-Space Computing,Plutonium Synthesis,Inspiring Architecture,Construction Nanites ,Factory Automation
0,S,98,W,Relatively Flat,100,4495,-15,2,2,2,4,3,4,1,1,BlankBigCanyonCMix_07,,Safe Mode,Interplanetary Learning,Superior Pipes,Vocation-Oriented Society,Nano Refinement,Alien Imprints,Inspiring Architecture,Martianborn Ingenuity,Hypersensitive Photovoltaics,Multispiral Architecture,Rapid Sleep,The Positronic Brain,Forever Young,Overcharge Amplifications,Dry Farming,Nocturnal Adaptation,Artificial Muscles
0,S,99,E,Relatively Flat,140,109,-1,4,4,2,4,2,3,3,1,BlankBigTerraceCMix_08,,Factory Automation,Core Metals,Inspiring Architecture,Neural Empathy,Soylent Green,Martian Steel,Core Water,Rapid Sleep,Superior Cables,Plutonium Synthesis,Good Vibrations,Space Rehabilitation,Construction Nanites ,Plasma Rocket,Cryo-sleep,Eternal Fusion,Neo-Concrete
0,S,99,W,Relatively Flat,140,4726,-15,2,2,2,4,3,4,1,1,BlankBigTerraceCMix_11,,Hive Mind ,Hull Polarization,Superior Pipes,Magnetic Extraction,Superconducting Computing,Plasma Rocket,Good Vibrations,Neo-Concrete,Lake Vaporators,Resilient Vegetation,Ancient Terraforming Device,Rapid Sleep,Landscaping Nanites,Printed Electronics,Multispiral Architecture,Vocation-Oriented Society,Construction Nanites 
0,S,100,E,Relatively Flat,140,571,-1,4,4,2,4,2,3,3,1,BlankBigTerraceCMix_08,,Neo-Concrete,Factory Automation,Vector Pump,Multispiral Architecture,Extractor AI,Martian Steel,Forever Young,Alien Imprints,Space Rehabilitation,Autonomous Hubs,Superconducting Computing,Dry Farming,Frictionless Composites,Gem Architecture,Hypersensitive Photovoltaics,Ancient Terraforming Device,Zero-Space Computing
0,S,100,W,Steep,220,4841,-15,2,2,2,4,3,4,1,1,BlankBigTerraceCMix_05,,Construction Nanites ,Vocation-Oriented Society,Martian Steel,Eternal Fusion,Resilient Vegetation,Sustained Workload,Interplanetary Learning,Core Water,Superior Cables,Hive Mind ,Zero-Space Computing,Neo-Concrete,Designed Forestation,Autonomous Hubs,Superfungus,Lake Vaporators,Neural Empathy
0,S,101,E,Relatively Flat,100,456,-1,4,4,2,4,2,3,3,1,BlankBig_01,,Giant Crops,Advanced Drone Drive,Cloning,Artificial Muscles,Landscaping Nanites,Service Bots,Zero-Space Computing,Prefab Compression,Multispiral Architecture,Printed Electronics,Martianborn Ingenuity,Vector Pump,Lake Vaporators,Frictionless Composites,Alien Imprints,Nocturnal Adaptation,Core Rare Metals
0,S,101,W,Relatively Flat,140,5072,-15,2,2,2,4,3,4,1,1,BlankBigCliffsCMix_01,,Vocation-Oriented Society,Gene Selection,Hypersensitive Photovoltaics,Nano Refinement,Factory Automation,Ancient Terraforming Device,The Positronic Brain,Plutonium Synthesis,Sustained Workload,Construction Nanites ,Hive Mind ,Martianborn Ingenuity,Artificial Muscles,Safe Mode,Good Vibrations,Hull Polarization,Superconducting Computing
0,S,102,E,Steep,220,-583,-1,4,4,2,4,2,3,3,1,BlankBigTerraceCMix_10,,Inspiring Architecture,Hull Polarization,Eternal Fusion,Martianborn Ingenuity,Vector Pump,Forever Young,Magnetic Extraction,Factory Automation,Superior Pipes,Cryo-sleep,Superfungus,Gene Selection,Core Rare Metals,Prefab Compression,Printed Electronics,Ancient Terraforming Device,Artificial Muscles
0,S,102,W,Steep,220,5418,-15,2,2,2,4,3,4,1,1,BlankBigTerraceCMix_19,,Vector Pump,Magnetic Extraction,Superfungus,Superior Pipes,Nano Refinement,Core Water,Plasma Rocket,Gene Selection,Autonomous Hubs,Printed Electronics,Overcharge Amplifications,Martian Steel,Hypersensitive Photovoltaics,Martian Diet,Wireless Power,Resilient Vegetation,Hull Polarization
0,S,103,E,Relatively Flat,100,-237,-1,4,4,2,4,2,3,3,1,BlankBig_01,,Vocation-Oriented Society,Dry Farming,Space Rehabilitation,Good Vibrations,Hive Mind ,Designed Forestation,Neo-Concrete,Zero-Space Computing,Inspiring Architecture,Lake Vaporators,Service Bots,Resilient Vegetation,Vector Pump,Martianborn Ingenuity,Sustained Workload,Core Metals,Magnetic Extraction
0,S,103,W,Relatively Flat,100,5418,-15,2,2,2,4,3,4,1,1,BlankBigTerraceCMix_15,,Zero-Space Computing,Printed Electronics,Forever Young,Prefab Compression,Plutonium Synthesis,Vocation-Oriented Society,Space Rehabilitation,Landscaping Nanites,Inspiring Architecture,Martian Diet,Overcharge Amplifications,Neo-Concrete,Core Water,Hull Polarization,Extractor AI,Nocturnal Adaptation,Factory Automation
0,S,104,E,Relatively Flat,140,1148,-1,4,4,3,4,2,3,3,1,BlankBigTerraceCMix_08,,Advanced Drone Drive,Hull Polarization,Gene Selection,The Positronic Brain,Alien Imprints,Forever Young,Hypersensitive Photovoltaics,Printed Electronics,Artificial Muscles,Martian Diet,Ancient Terraforming Device,Martianborn Ingenuity,Vector Pump,Nano Refinement,Plutonium Synthesis,Core Metals,Superfungus
0,S,104,W,Relatively Flat,140,5764,-15,2,2,2,4,3,4,1,1,BlankBigCliffsCMix_01,Pavonis Mons,Multispiral Architecture,Project Phoenix,Superfungus,Gene Selection,Autonomous Hubs,Factory Automation,Forever Young,Martian Diet,Plutonium Synthesis,Magnetic Extraction,The Positronic Brain,Space Rehabilitation,Neural Empathy,Cloning,Good Vibrations,Construction Nanites ,Resilient Vegetation
0,S,105,E,Relatively Flat,140,-352,-1,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_06,,Designed Forestation,Martian Diet,Dome Streamlining,Construction Nanites ,Plutonium Synthesis,Plasma Rocket,Hive Mind ,Vector Pump,Ancient Terraforming Device,Alien Imprints,Artificial Muscles,Superior Pipes,Core Metals,Landscaping Nanites,Printed Electronics,Resilient Vegetation,Forever Young
0,S,105,W,Relatively Flat,140,5764,-15,2,2,1,4,3,4,1,1,BlankBigCliffsCMix_02,,Autonomous Hubs,Martian Diet,The Positronic Brain,Forever Young,Magnetic Extraction,Prefab Compression,Project Phoenix,Neo-Concrete,Service Bots,Superfungus,Hypersensitive Photovoltaics,Nano Refinement,Core Metals,Superior Pipes,Dry Farming,Vector Pump,Martian Steel
0,S,106,E,Relatively Flat,100,-814,-1,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_15,,Rapid Sleep,Advanced Drone Drive,Gene Selection,Superfungus,Martian Steel,Lake Vaporators,Project Phoenix,Designed Forestation,Hypersensitive Photovoltaics,Neo-Concrete,Inspiring Architecture,Martianborn Ingenuity,Plasma Rocket,Neural Empathy,Printed Electronics,The Positronic Brain,Interplanetary Learning
0,S,106,W,Steep,220,5649,-15,2,2,1,4,3,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Lake Vaporators,Service Bots,Rapid Sleep,Superconducting Computing,Artificial Muscles,Forever Young,Space Rehabilitation,Martian Steel,Safe Mode,Hull Polarization,Hive Mind ,Nano Refinement,Neural Empathy,Resilient Vegetation,Construction Nanites ,Good Vibrations,Landscaping Nanites
0,S,107,E,Relatively Flat,100,-583,-1,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_15,,Martianborn Ingenuity,Zero-Space Computing,Soylent Green,Artificial Muscles,Autonomous Hubs,Giant Crops,Good Vibrations,Nocturnal Adaptation,Gene Selection,Vocation-Oriented Society,Forever Young,Dry Farming,Superior Cables,Wireless Power,Superconducting Computing,Hypersensitive Photovoltaics,Hull Polarization
0,S,107,W,Rough,180,5764,-15,2,2,1,4,3,4,1,1,BlankBigTerraceCMix_02,Pavonis Mons,Multispiral Architecture,Designed Forestation,Space Rehabilitation,Vocation-Oriented Society,Printed Electronics,Superfungus,Nano Refinement,Martian Diet,Superconducting Computing,Wireless Power,Core Water,Giant Crops,Superior Cables,Cryo-sleep,Factory Automation,Core Metals,Inspiring Architecture
0,S,108,E,Relatively Flat,140,-468,-1,4,4,4,4,2,3,3,1,BlankTerraceBig_05,,Lake Vaporators,Prefab Compression,Zero-Space Computing,Dome Streamlining,Martian Steel,Designed Forestation,Hive Mind ,Extractor AI,Construction Nanites ,Inspiring Architecture,Core Metals,Artificial Muscles,Dry Farming,Project Phoenix,Safe Mode,Frictionless Composites,Core Rare Metals
0,S,108,W,Rough,180,5880,-13,2,2,1,4,3,4,1,1,BlankBigCanyonCMix_08,Pavonis Mons,Rapid Sleep,Superior Pipes,Hypersensitive Photovoltaics,Plasma Rocket,Sustained Workload,Vector Pump,Nocturnal Adaptation,Inspiring Architecture,Artificial Muscles,Alien Imprints,Gem Architecture,Advanced Drone Drive,Cloning,Martian Diet,Hive Mind ,Zero-Space Computing,Dome Streamlining
0,S,109,E,Relatively Flat,140,-583,-1,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_03,,Extractor AI,Plutonium Synthesis,Ancient Terraforming Device,Neural Empathy,Neo-Concrete,Wireless Power,Safe Mode,Cloning,Space Rehabilitation,Superior Cables,Factory Automation,Dome Streamlining,Cryo-sleep,Nano Refinement,Superfungus,Magnetic Extraction,Eternal Fusion
0,S,109,W,Steep,220,5880,-1,2,2,2,4,3,4,1,1,BlankBigTerraceCMix_01,Pavonis Mons,Magnetic Extraction,Martianborn Ingenuity,Superconducting Computing,Superfungus,Ancient Terraforming Device,Core Water,Frictionless Composites,Rapid Sleep,Autonomous Hubs,Safe Mode,Sustained Workload,Overcharge Amplifications,Nocturnal Adaptation,The Positronic Brain,Lake Vaporators,Gene Selection,Nano Refinement
0,S,110,E,Relatively Flat,140,-468,-1,4,4,4,4,2,3,3,1,BlankBigCliffsCMix_01,,Lake Vaporators,Cloning,Nano Refinement,Plasma Rocket,Superconducting Computing,Factory Automation,Designed Forestation,Frictionless Composites,Inspiring Architecture,Good Vibrations,The Positronic Brain,Extractor AI,Wireless Power,Autonomous Hubs,Vocation-Oriented Society,Gem Architecture,Multispiral Architecture
0,S,110,W,Steep,220,5649,-1,2,2,2,4,3,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Cloning,Superior Pipes,Giant Crops,Core Water,Core Metals,Superconducting Computing,Superfungus,Nocturnal Adaptation,Resilient Vegetation,Neo-Concrete,Safe Mode,Hull Polarization,Hive Mind ,Printed Electronics,Frictionless Composites,Gem Architecture,Nano Refinement
0,S,111,E,Relatively Flat,100,-352,-1,4,4,4,4,2,3,3,1,BlankBig_01,,Gem Architecture,Superconducting Computing,Core Rare Metals,The Positronic Brain,Project Phoenix,Forever Young,Soylent Green,Plasma Rocket,Service Bots,Dome Streamlining,Landscaping Nanites,Printed Electronics,Factory Automation,Cloning,Core Metals,Martian Diet,Dry Farming
0,S,111,W,Relatively Flat,140,11766,-1,2,2,2,4,4,4,1,1,BlankBigCliffsCMix_02,Pavonis Mons,Extractor AI,Resilient Vegetation,Designed Forestation,Plutonium Synthesis,Forever Young,Superfungus,Core Metals,Hull Polarization,Cloning,Overcharge Amplifications,Advanced Drone Drive,Construction Nanites ,Neo-Concrete,Wireless Power,Sustained Workload,Nano Refinement,Superconducting Computing
0,S,112,E,Relatively Flat,100,571,-3,4,4,4,4,2,3,3,1,BlankBig_02,,Wireless Power,Dome Streamlining,Sustained Workload,Zero-Space Computing,Neo-Concrete,Core Rare Metals,Hive Mind ,Overcharge Amplifications,Hull Polarization,Alien Imprints,Nano Refinement,Hypersensitive Photovoltaics,Space Rehabilitation,Prefab Compression,Martian Steel,Lake Vaporators,Ancient Terraforming Device
0,S,112,W,Rough,180,13150,-1,2,2,2,4,4,4,1,1,BlankBigCanyonCMix_08,Pavonis Mons,Gene Selection,Martian Steel,Project Phoenix,Core Rare Metals,Safe Mode,Interplanetary Learning,Advanced Drone Drive,Superconducting Computing,Inspiring Architecture,Printed Electronics,Designed Forestation,Vocation-Oriented Society,Eternal Fusion,Gem Architecture,Hive Mind ,Hypersensitive Photovoltaics,Martianborn Ingenuity
0,S,113,E,Relatively Flat,100,225,-13,4,4,4,4,2,3,3,1,BlankBig_01,,Construction Nanites ,Magnetic Extraction,Hive Mind ,Vocation-Oriented Society,Nocturnal Adaptation,Cloning,The Positronic Brain,Prefab Compression,Giant Crops,Interplanetary Learning,Service Bots,Project Phoenix,Neural Empathy,Multispiral Architecture,Ancient Terraforming Device,Sustained Workload,Factory Automation
0,S,113,W,Rough,180,11650,-1,2,2,3,4,4,4,1,1,BlankBigTerraceCMix_09,Pavonis Mons,Safe Mode,Neural Empathy,Cloning,Dome Streamlining,Eternal Fusion,Core Water,Landscaping Nanites,Factory Automation,Rapid Sleep,Prefab Compression,Martianborn Ingenuity,Superior Cables,Martian Steel,Ancient Terraforming Device,Superfungus,Artificial Muscles,Advanced Drone Drive
0,S,114,E,Relatively Flat,140,571,-15,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Overcharge Amplifications,Plasma Rocket,Martianborn Ingenuity,Core Rare Metals,Ancient Terraforming Device,Prefab Compression,Wireless Power,Plutonium Synthesis,Project Phoenix,Advanced Drone Drive,Lake Vaporators,Nocturnal Adaptation,Superior Pipes,Extractor AI,Neo-Concrete,Vocation-Oriented Society,Sustained Workload
0,S,114,W,Steep,220,13035,-1,2,2,3,4,4,4,1,1,BlankBigTerraceCMix_10,Pavonis Mons,Superfungus,Space Rehabilitation,Superior Pipes,Overcharge Amplifications,Zero-Space Computing,Forever Young,Gem Architecture,Advanced Drone Drive,Core Metals,Construction Nanites ,Core Rare Metals,Extractor AI,Safe Mode,Autonomous Hubs,Nano Refinement,Multispiral Architecture,Prefab Compression
0,S,115,E,Relatively Flat,100,1033,-15,4,4,4,4,2,3,3,1,BlankBig_01,,Hive Mind ,Martian Steel,Resilient Vegetation,Rapid Sleep,Overcharge Amplifications,Core Water,Landscaping Nanites,Safe Mode,Project Phoenix,Neo-Concrete,Factory Automation,Hull Polarization,Autonomous Hubs,Gene Selection,Hypersensitive Photovoltaics,Cloning,Nocturnal Adaptation
0,S,115,W,Relatively Flat,140,8534,-1,3,3,4,4,4,4,1,1,BlankBigTerraceCMix_08,Pavonis Mons,Martian Diet,Safe Mode,Factory Automation,Resilient Vegetation,Wireless Power,Lake Vaporators,Service Bots,Hull Polarization,Superior Cables,Nano Refinement,Magnetic Extraction,Advanced Drone Drive,Core Metals,Martian Steel,Autonomous Hubs,Neural Empathy,Vector Pump
0,S,116,E,Steep,220,-352,-15,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_10,,Eternal Fusion,Nocturnal Adaptation,Frictionless Composites,Martian Steel,Forever Young,Hypersensitive Photovoltaics,Core Water,Dome Streamlining,Overcharge Amplifications,Core Metals,Project Phoenix,Resilient Vegetation,Soylent Green,Inspiring Architecture,Cloning,Good Vibrations,Plutonium Synthesis
0,S,116,W,Rough,180,6341,-1,3,3,4,4,3,4,1,1,BlankBigCanyonCMix_06,Pavonis Mons,Vector Pump,Forever Young,Construction Nanites ,Nocturnal Adaptation,Dome Streamlining,Dry Farming,Superfungus,Resilient Vegetation,Alien Imprints,Service Bots,Martian Diet,Advanced Drone Drive,Sustained Workload,Superior Pipes,Gem Architecture,Superior Cables,Zero-Space Computing
0,S,117,E,Relatively Flat,140,1956,-15,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Martian Diet,Dome Streamlining,Martianborn Ingenuity,Vector Pump,Forever Young,Hypersensitive Photovoltaics,Space Rehabilitation,Interplanetary Learning,Frictionless Composites,Sustained Workload,Inspiring Architecture,Nano Refinement,Advanced Drone Drive,Core Water,Wireless Power,Eternal Fusion,Safe Mode
0,S,117,W,Steep,220,6341,-1,3,3,4,4,3,4,1,1,BlankBigTerraceCMix_01,Pavonis Mons,Neo-Concrete,Interplanetary Learning,Frictionless Composites,Superior Cables,Core Water,Gene Selection,Landscaping Nanites,Forever Young,Designed Forestation,Hive Mind ,Superconducting Computing,Martian Diet,Soylent Green,Resilient Vegetation,Advanced Drone Drive,Project Phoenix,Martianborn Ingenuity
0,S,118,E,Relatively Flat,140,571,-15,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_11,,Multispiral Architecture,Core Water,Core Metals,Artificial Muscles,Gem Architecture,Hive Mind ,Superior Pipes,Hull Polarization,Advanced Drone Drive,Gene Selection,Prefab Compression,Superfungus,Cryo-sleep,Frictionless Composites,Inspiring Architecture,Neo-Concrete,Project Phoenix
0,S,118,W,Rough,180,6111,-1,3,3,4,4,3,4,1,1,BlankBigTerraceCMix_12,Pavonis Mons,Martian Steel,Core Metals,Advanced Drone Drive,Ancient Terraforming Device,Hive Mind ,Resilient Vegetation,Good Vibrations,Hull Polarization,Soylent Green,Hypersensitive Photovoltaics,Vector Pump,Vocation-Oriented Society,Landscaping Nanites,Nocturnal Adaptation,Service Bots,Interplanetary Learning,Extractor AI
0,S,119,E,Relatively Flat,100,1033,-15,4,4,4,4,2,3,3,1,BlankBigCanyonCMix_07,,Space Rehabilitation,Inspiring Architecture,Zero-Space Computing,Project Phoenix,Martian Diet,Gene Selection,Superior Cables,Vocation-Oriented Society,Soylent Green,Hive Mind ,Superior Pipes,Service Bots,Prefab Compression,Core Rare Metals,Nano Refinement,Neo-Concrete,Extractor AI
0,S,119,W,Relatively Flat,100,5534,-1,3,3,4,4,3,4,1,1,BlankBigTerraceCMix_15,Pavonis Mons,Neo-Concrete,Inspiring Architecture,Extractor AI,Giant Crops,Construction Nanites ,Cryo-sleep,Magnetic Extraction,Nano Refinement,Martianborn Ingenuity,Service Bots,Alien Imprints,Dome Streamlining,Overcharge Amplifications,Superfungus,Factory Automation,Space Rehabilitation,Eternal Fusion
0,S,120,E,Relatively Flat,140,1033,-15,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_03,,Wireless Power,Plutonium Synthesis,Vector Pump,Core Rare Metals,Cloning,Giant Crops,Nocturnal Adaptation,Autonomous Hubs,Plasma Rocket,Landscaping Nanites,Martian Steel,Forever Young,Ancient Terraforming Device,Construction Nanites ,Interplanetary Learning,Space Rehabilitation,Magnetic Extraction
0,S,120,W,Relatively Flat,140,5187,-1,3,3,4,4,3,4,1,1,BlankBigCliffsCMix_02,Pavonis Mons,Eternal Fusion,Superfungus,Advanced Drone Drive,Sustained Workload,Artificial Muscles,Lake Vaporators,Plasma Rocket,Rapid Sleep,Nocturnal Adaptation,Martian Steel,Alien Imprints,Neo-Concrete,Extractor AI,Nano Refinement,Core Rare Metals,Zero-Space Computing,Inspiring Architecture
0,S,121,E,Steep,220,1610,-15,4,4,4,4,2,3,3,1,BlankBigTerraceCMix_10,,Space Rehabilitation,Good Vibrations,Eternal Fusion,Plutonium Synthesis,Dry Farming,Advanced Drone Drive,Superior Pipes,Ancient Terraforming Device,Rapid Sleep,Neural Empathy,Printed Electronics,Cryo-sleep,Wireless Power,Resilient Vegetation,Construction Nanites ,Sustained Workload,Alien Imprints
0,S,121,W,Relatively Flat,140,5072,-1,3,3,4,4,3,4,1,1,BlankBigCliffsCMix_02,,The Positronic Brain,Prefab Compression,Gem Architecture,Wireless Power,Extractor AI,Core Rare Metals,Eternal Fusion,Printed Electronics,Neural Empathy,Magnetic Extraction,Hull Polarization,Neo-Concrete,Ancient Terraforming Device,Superconducting Computing,Martian Steel,Service Bots,Rapid Sleep
0,S,122,E,Relatively Flat,100,1263,-15,4,4,4,4,2,3,3,1,BlankBig_04,,Plutonium Synthesis,Resilient Vegetation,The Positronic Brain,Lake Vaporators,Superior Pipes,Hull Polarization,Dry Farming,Hive Mind ,Landscaping Nanites,Nano Refinement,Alien Imprints,Superfungus,Zero-Space Computing,Vector Pump,Multispiral Architecture,Martianborn Ingenuity,Rapid Sleep
0,S,122,W,Relatively Flat,140,4726,-1,3,3,4,4,3,4,1,1,BlankBigTerraceCMix_16,,Space Rehabilitation,Extractor AI,Prefab Compression,Nano Refinement,Nocturnal Adaptation,Good Vibrations,Dome Streamlining,Core Metals,Construction Nanites ,Landscaping Nanites,Artificial Muscles,Multispiral Architecture,Gene Selection,Superfungus,Designed Forestation,Superior Cables,Martian Diet
